"accession","X20181107_18.053_13_1_track13.x","X20181107_18.053_14_1_track14.x","X20181107_18.053_15_1_track15.x","X20181107_18.053_4_1_track4.x","X20181107_18.053_5_1_track5.x","X20181107_18.053_6_1_track6.x","protein.x","pval_milieu.x","padj_milieu.x","Ratio_XIC$descr","Ratio_XIC$UF.YEL","X20181107_18.053_13_1_track13.y","X20181107_18.053_14_1_track14.y","X20181107_18.053_15_1_track15.y","X20181107_18.053_4_1_track4.y","X20181107_18.053_5_1_track5.y","X20181107_18.053_6_1_track6.y","protein.y","Goodness_of_fit","pval_milieu.y","padj_milieu.y","Ratio_PC$descr","Ratio_PC$UF.YEL"
"gi|659918879|emb|CDP47897.1|",8.30085797577986,8.38072590503284,8.16668573480854,8.04182676359276,8.09768589280056,8.5532897504179,"c226.a1.a1",0.780178000974712,0.807529817369485,"gi|659918879|emb|CDP47897.1| 50S ribosomal protein L13 [Propionibacterium freudenreichii subsp. freudenreichii]",1.00997125784854,13,14,14,14,13,15,"c226.a1.a1","OK",0.91259528302245,0.941065763523601,"gi|659918879|emb|CDP47897.1| 50S ribosomal protein L13 [Propionibacterium freudenreichii subsp. freudenreichii]",1.02439024390244
"gi|659918884|emb|CDP47902.1|",6.95265170842168,7.00737706314865,6.85906590661038,7.6257146489222,7.81042963422295,7.9832785736389,"c544.a1.a1",0.00149909340092681,0.00536772525805964,"gi|659918884|emb|CDP47902.1| tRNA pseudouridine synthase A (tRNA-uridine isomerase I) (tRNA pseudouridylate synthase I) [Propionibacterium freudenreichii subsp. freudenreichii]",7.70242326781034,3,2,2,4,4,4,"c544.a1.a1","OK",0.248553939672604,0.657068335570152,"gi|659918884|emb|CDP47902.1| tRNA pseudouridine synthase A (tRNA-uridine isomerase I) (tRNA pseudouridylate synthase I) [Propionibacterium freudenreichii subsp. freudenreichii]",1.71428571428571
"gi|659918887|emb|CDP47905.1|",9.44464458185277,9.57271616581081,9.54086736482697,9.28470169352102,9.22277411883164,9.19387820934086,"c438.a1.a1",0.00367616878986637,0.0100196237753736,"gi|659918887|emb|CDP47905.1| Hypothetical protein PFCIRM129_07990 [Propionibacterium freudenreichii subsp. freudenreichii]",0.516078178831517,7,7,6,7,5,6,"c438.a1.a1","OK",0.745546039901449,0.941065763523601,"gi|659918887|emb|CDP47905.1| Hypothetical protein PFCIRM129_07990 [Propionibacterium freudenreichii subsp. freudenreichii]",0.9
"gi|659918892|emb|CDP47910.1|",7.43908007659376,7.54972696946569,7.57940902678974,7.05461050449266,6.97191756804968,7.21182282595703,"c690.a1.a1",0.00574504940964183,0.0138034566832826,"gi|659918892|emb|CDP47910.1| ABC transporter ATP-binding protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.366663197317329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918893|emb|CDP47911.1|",7.1319581477453,6.93223388588098,6.96869139567471,6.93622091397052,7.10221956076275,7.11268498870831,"c631.a1.a1",0.66295081323446,0.703817644187269,"gi|659918893|emb|CDP47911.1| Iron/Manganese superoxide dismutase (Superoxide dismutase [Mn/Fe]) (SODM) [Propionibacterium freudenreichii subsp. freudenreichii]",1.09041600798445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918894|emb|CDP47912.1|",9.75924002846767,9.86849521620591,9.75383582082661,10.2649617174774,10.2020446603798,10.1534351623201,"b65.a1.a1",0.00111706933079525,0.00455646700719115,"gi|659918894|emb|CDP47912.1| Resuscitation-promoting factor RpfB [Propionibacterium freudenreichii subsp. freudenreichii]",2.58266996437674,30,32,31,34,33,32,"b65.a1.a1","OK",0.664979933073895,0.941065763523601,"gi|659918894|emb|CDP47912.1| Resuscitation-promoting factor RpfB [Propionibacterium freudenreichii subsp. freudenreichii]",1.06451612903226
"gi|659918897|emb|CDP47915.1|",8.35349917354679,8.48229822512577,8.50646163018759,7.82160506585444,7.92759361349523,7.89715895232605,"c444.a1.a1",0.000579475339946176,0.00317942221917371,"gi|659918897|emb|CDP47915.1| 50S ribosomal protein L17 [Propionibacterium freudenreichii subsp. freudenreichii]",0.270358999681074,6,6,6,4,2,2,"c444.a1.a1","OK",0.0469527364647231,0.21802401106228,"gi|659918897|emb|CDP47915.1| 50S ribosomal protein L17 [Propionibacterium freudenreichii subsp. freudenreichii]",0.444444444444444
"gi|659918898|emb|CDP47916.1|",9.25422242606204,9.05863768939128,9.19516447821812,8.82924512079726,8.78582881894545,8.8276632571993,"c153.a1.a1",0.00399285087219719,0.0107167426007024,"gi|659918898|emb|CDP47916.1| DNA-directed RNA polymerase alpha chain (RNAP alpha subunit) (Transcriptase alpha chain) (RNA polymerase subunit alpha) [Propionibacterium freudenreichii subsp. freudenreichii]",0.434396259541963,14,15,14,17,16,16,"c153.a1.a1","OK",0.531468895172441,0.941065763523601,"gi|659918898|emb|CDP47916.1| DNA-directed RNA polymerase alpha chain (RNAP alpha subunit) (Transcriptase alpha chain) (RNA polymerase subunit alpha) [Propionibacterium freudenreichii subsp. freudenreichii]",1.13953488372093
"gi|659918899|emb|CDP47917.1|",8.73309904852605,8.9463020790583,8.78559423527021,9.33503054577682,9.44365150939363,9.38378855392332,"c109.a1.a1",0.0013733252670528,0.0050682241998377,"gi|659918899|emb|CDP47917.1| 30S ribosomal protein S4 [Propionibacterium freudenreichii subsp. freudenreichii]",3.61690871505471,17,17,17,21,20,20,"c109.a1.a1","OK",0.344382895137143,0.77595133334698,"gi|659918899|emb|CDP47917.1| 30S ribosomal protein S4 [Propionibacterium freudenreichii subsp. freudenreichii]",1.19607843137255
"gi|659918900|emb|CDP47918.1|",8.41265987482076,8.5332543726314,8.39974462787262,8.92020025471371,9.15486036748148,9.21766880451164,"c261.a1.a1",0.00290714580861494,0.00842257196888442,"gi|659918900|emb|CDP47918.1| 30S ribosomal protein S11 [Propionibacterium freudenreichii subsp. freudenreichii]",4.59582064366893,14,15,12,18,17,17,"c261.a1.a1","OK",0.253460924535762,0.660234798546814,"gi|659918900|emb|CDP47918.1| 30S ribosomal protein S11 [Propionibacterium freudenreichii subsp. freudenreichii]",1.26829268292683
"gi|659918901|emb|CDP47919.1|",7.59042730126949,7.7413490423373,7.51560179770002,7.83727540231027,7.96903790158783,8.05863196239646,"c410.a1.a1",0.0213848769752472,0.0379903258586054,"gi|659918901|emb|CDP47919.1| 30S ribosomal protein S13 [Propionibacterium freudenreichii subsp. freudenreichii]",2.17839513811586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918907|emb|CDP47925.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,5,5,5,"c467.a1.a1","OK",0.000795439020361769,0.00923400949724314,"gi|659918907|emb|CDP47925.1| Methionine aminopeptidase (MAP) (Peptidase M) [Propionibacterium freudenreichii subsp. freudenreichii]",7.5
"gi|659918912|emb|CDP47930.1|",7.07456999209435,6.70166894956764,6.72623476837585,7.63174030628245,7.62074327787309,7.74479367759415,"c292.a1.a1",0.00279346933659071,0.00824522962449435,"gi|659918912|emb|CDP47930.1| ABC2 protein of oligopeptide ABC transporter (OPN:undef) [Propionibacterium freudenreichii subsp. freudenreichii]",6.30507216997425,6,6,5,9,9,9,"c292.a1.a1","OK",0.129982914466672,0.462739175501351,"gi|659918912|emb|CDP47930.1| ABC2 protein of oligopeptide ABC transporter (OPN:undef) [Propionibacterium freudenreichii subsp. freudenreichii]",1.58823529411765
"gi|659918913|emb|CDP47931.1|",10.4584698072515,10.4449810952711,10.4729122697376,10.0602553462132,10.1698004127906,10.1294734942283,"b24.a1.a1",0.000505989009387164,0.00284248989963334,"gi|659918913|emb|CDP47931.1| solute binding protein of the ABC transport system [Propionibacterium freudenreichii subsp. freudenreichii]",0.460503718679578,49,42,48,49,47,46,"b24.a1.a1","OK",0.857963852339497,0.941065763523601,"gi|659918913|emb|CDP47931.1| solute binding protein of the ABC transport system [Propionibacterium freudenreichii subsp. freudenreichii]",1.02158273381295
"gi|659918917|emb|CDP47935.1|",7.42647172899651,7.64864424620997,7.42062670224861,7.56790852683893,7.56734477832062,7.66550861484729,"c494.a1.a1",0.281950821961733,0.333605934382203,"gi|659918917|emb|CDP47935.1| 50S ribosomal protein L15 [Propionibacterium freudenreichii subsp. freudenreichii]",1.23191167590998,3,3,3,4,3,3,"c494.a1.a1","OK",0.81850461050307,0.941065763523601,"gi|659918917|emb|CDP47935.1| 50S ribosomal protein L15 [Propionibacterium freudenreichii subsp. freudenreichii]",1.11111111111111
"gi|659918919|emb|CDP47937.1|",9.66757610429696,9.71804980762355,9.69262421748481,9.36901863093138,9.33792133444314,9.31054660834131,"c186.a1.a1",9.25746065170766e-05,0.0010829482271809,"gi|659918919|emb|CDP47937.1| 30S ribosomal protein S5 [Propionibacterium freudenreichii subsp. freudenreichii]",0.443180846084649,16,16,16,16,15,16,"c186.a1.a1","OK",0.918281409090803,0.941065763523601,"gi|659918919|emb|CDP47937.1| 30S ribosomal protein S5 [Propionibacterium freudenreichii subsp. freudenreichii]",0.979166666666667
"gi|659918920|emb|CDP47938.1|",8.34839117103025,8.47495932553693,8.50364785297118,7.88865913237698,7.73286732128048,7.92061164504101,"c363.a1.a1",0.00137319087636533,0.0050682241998377,"gi|659918920|emb|CDP47938.1| Ribosomal protein L18 [Propionibacterium freudenreichii subsp. freudenreichii]",0.255503603845243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918921|emb|CDP47939.1|",8.87109500167042,9.04569649120632,8.90869417570363,8.4238251413928,8.22992152637372,8.00337918434664,"c241.a1.a1",0.00549934864407295,0.0134766646613645,"gi|659918921|emb|CDP47939.1| 50S ribosomal protein L6 [Propionibacterium freudenreichii subsp. freudenreichii]",0.201134576960973,10,11,10,13,12,8,"c241.a1.a1","OK",0.802571609599772,0.941065763523601,"gi|659918921|emb|CDP47939.1| 50S ribosomal protein L6 [Propionibacterium freudenreichii subsp. freudenreichii]",1.06451612903226
"gi|659918922|emb|CDP47940.1|",8.50364415252023,8.60733312827976,8.52836683978466,8.75132614996002,8.69703763590623,8.71159464287195,"b96.a1.a1",0.00789324707782981,0.0169336096479394,"gi|659918922|emb|CDP47940.1| 30S ribosomal protein S8 [Propionibacterium freudenreichii subsp. freudenreichii]",1.48545504931913,22,22,22,24,23,23,"b96.a1.a1","OK",0.731581981906559,0.941065763523601,"gi|659918922|emb|CDP47940.1| 30S ribosomal protein S8 [Propionibacterium freudenreichii subsp. freudenreichii]",1.06060606060606
"gi|659918923|emb|CDP47941.1|",8.67792611725233,9.23948944024139,8.7104807181396,8.37423280223376,8.57168562303062,8.90707034505217,"c615.a1.a1",0.341331128485498,0.387592123921261,"gi|659918923|emb|CDP47941.1| 30S ribosomal protein S14 type Z [Propionibacterium freudenreichii subsp. freudenreichii]",0.519921017397605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918925|emb|CDP47943.1|",9.5844728533122,9.69255468354744,9.71131494191743,9.45519711294988,9.45456108299209,9.42313599690312,"b79.a1.a1",0.00592763475025202,0.0138034566832826,"gi|659918925|emb|CDP47943.1| 50S ribosomal protein L5 [Propionibacterium freudenreichii subsp. freudenreichii]",0.600181097710508,29,28,29,28,26,25,"b79.a1.a1","OK",0.585732164164385,0.941065763523601,"gi|659918925|emb|CDP47943.1| 50S ribosomal protein L5 [Propionibacterium freudenreichii subsp. freudenreichii]",0.918604651162791
"gi|659918927|emb|CDP47945.1|",8.96858292704009,9.03901869137134,8.96547205747319,8.91474917005873,8.99563349111652,9.15575516373177,"c407.a1.a1",0.699529895808075,0.740116954609226,"gi|659918927|emb|CDP47945.1| 50S ribosomal protein L14 [Propionibacterium freudenreichii subsp. freudenreichii]",1.10019443978036,6,7,7,7,7,7,"c407.a1.a1","OK",0.875889954194091,0.941065763523601,"gi|659918927|emb|CDP47945.1| 50S ribosomal protein L14 [Propionibacterium freudenreichii subsp. freudenreichii]",1.05
"gi|659918930|emb|CDP47948.1|",8.63321004456717,8.79299586145935,8.58515294766786,8.03121825729041,8.11332606940108,8.5676051241962,"c408.a1.a1",0.0720060336932575,0.108096224914818,"gi|659918930|emb|CDP47948.1| 50S ribosomal protein L16 [Propionibacterium freudenreichii subsp. freudenreichii]",0.422730952099029,9,9,9,10,9,9,"c408.a1.a1","OK",0.892735463597017,0.941065763523601,"gi|659918930|emb|CDP47948.1| 50S ribosomal protein L16 [Propionibacterium freudenreichii subsp. freudenreichii]",1.03703703703704
"gi|659918931|emb|CDP47949.1|",9.42283174285726,9.54128779334808,9.38423081929601,9.65132668743071,9.65723901088464,9.60678149346086,"c119.a1.a1",0.0192629751999513,0.0347181529766564,"gi|659918931|emb|CDP47949.1| 30S ribosomal protein S3 [Propionibacterium freudenreichii subsp. freudenreichii]",1.52865852510391,18,16,17,20,20,20,"c119.a1.a1","OK",0.392710996101114,0.84219948561445,"gi|659918931|emb|CDP47949.1| 30S ribosomal protein S3 [Propionibacterium freudenreichii subsp. freudenreichii]",1.17647058823529
"gi|659918932|emb|CDP47950.1|",7.88222297756015,8.06299271197122,8.10549940664934,7.31921757223952,7.34538024340339,6.9058667027719,"c367.a1.a1",0.006364789981316,0.0145615121343761,"gi|659918932|emb|CDP47950.1| 50S ribosomal protein L22 [Propionibacterium freudenreichii subsp. freudenreichii]",0.159876293846702,7,7,7,7,6,4,"c367.a1.a1","OK",0.516023496028379,0.93726716625563,"gi|659918932|emb|CDP47950.1| 50S ribosomal protein L22 [Propionibacterium freudenreichii subsp. freudenreichii]",0.80952380952381
"gi|659918934|emb|CDP47952.1|",8.83083912245747,9.19306326006557,8.81820942445459,9.14235769691174,9.23748242846207,9.29340181391867,"c107.a1.a1",0.101136050353005,0.142253399270588,"gi|659918934|emb|CDP47952.1| 50S ribosomal protein L2 [Propionibacterium freudenreichii subsp. freudenreichii]",1.75494896277572,22,21,20,27,25,25,"c107.a1.a1","OK",0.236331717012529,0.652903755103626,"gi|659918934|emb|CDP47952.1| 50S ribosomal protein L2 [Propionibacterium freudenreichii subsp. freudenreichii]",1.22222222222222
"gi|659918935|emb|CDP47953.1|",8.33584505347169,8.42080158476532,7.35068897737653,7.69162041172649,7.38440567101067,7.60799247072991,"c417.a1.a1",0.252867593682251,0.306206851724601,"gi|659918935|emb|CDP47953.1| 50S ribosomal protein L23 [Propionibacterium freudenreichii subsp. freudenreichii]",0.226696295010595,3,2,2,7,7,7,"c417.a1.a1","OK",0.00679840320886625,0.0545514595629267,"gi|659918935|emb|CDP47953.1| 50S ribosomal protein L23 [Propionibacterium freudenreichii subsp. freudenreichii]",3
"gi|659918936|emb|CDP47954.1|",9.14190906810217,8.99058877919036,9.04167816237264,8.91214947245798,8.96772726835851,8.87555391685138,"c207.a1.a1",0.05467938984673,0.0864827084310526,"gi|659918936|emb|CDP47954.1| 50S ribosomal protein L4 [Propionibacterium freudenreichii subsp. freudenreichii]",0.72021831828718,14,14,13,15,15,15,"c207.a1.a1","OK",0.666171070640227,0.941065763523601,"gi|659918936|emb|CDP47954.1| 50S ribosomal protein L4 [Propionibacterium freudenreichii subsp. freudenreichii]",1.09756097560976
"gi|659918937|emb|CDP47955.1|",9.40889402174895,9.61582131321839,9.44411523855298,9.42646859501809,9.50051481180504,9.43318816830415,"c147.a1.a1",0.623244325848171,0.666226693148045,"gi|659918937|emb|CDP47955.1| 50S ribosomal protein L3 [Propionibacterium freudenreichii subsp. freudenreichii]",0.902254346191917,20,20,20,21,20,20,"c147.a1.a1","OK",0.927564415445735,0.941065763523601,"gi|659918937|emb|CDP47955.1| 50S ribosomal protein L3 [Propionibacterium freudenreichii subsp. freudenreichii]",1.01666666666667
"gi|659918938|emb|CDP47956.1|",8.56697176826161,8.78349959635442,8.60466527575356,7.958324448986,7.93230598076229,8.18953080056917,"c440.a1.a1",0.00407673270663877,0.0108947167160174,"gi|659918938|emb|CDP47956.1| 30S ribosomal protein S10 [Propionibacterium freudenreichii subsp. freudenreichii]",0.240159877612663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918943|emb|CDP47644.1|",7.81451387110822,7.91346557441938,7.67550219006514,8.15167962251248,8.2702138501624,8.15724789760522,"c412.a1.a1",0.00773279005091606,0.016704981991526,"gi|659918943|emb|CDP47644.1| GTP-binding protein [Propionibacterium freudenreichii subsp. freudenreichii]",2.42480948765637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918953|emb|CDP47654.1|",8.22270702689991,8.13878392099708,8.01525650767711,7.64459565539419,7.73405459754592,7.6898437249003,"c312.a1.a1",0.00265106484237609,0.00794038745059505,"gi|659918953|emb|CDP47654.1| Queuine tRNA-ribosyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",0.360789786764278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918954|emb|CDP47655.1|",8.2536185481561,8.27987027072631,8.22013214986079,7.60799617405069,7.64613224040471,7.64570874591894,"c280.a1.a1",8.58845723039725e-06,0.000532484348284629,"gi|659918954|emb|CDP47655.1| metallophosphoesterase [Propionibacterium freudenreichii subsp. freudenreichii]",0.240852124807655,11,10,11,9,8,7,"c280.a1.a1","OK",0.284224959862723,0.689891493484973,"gi|659918954|emb|CDP47655.1| metallophosphoesterase [Propionibacterium freudenreichii subsp. freudenreichii]",0.75
"gi|659918965|emb|CDP47666.1|",8.22266029811101,8.07614312212443,8.22939138616423,7.69078562296191,7.83602231608886,7.8926569188408,"c475.a1.a1",0.00912731486390599,0.0188504789647713,"gi|659918965|emb|CDP47666.1| DNA polymerase III, delta subunit [Propionibacterium freudenreichii subsp. freudenreichii]",0.429466237178676,4,3,3,5,5,5,"c475.a1.a1","OK",0.315676527931891,0.732367516950623,"gi|659918965|emb|CDP47666.1| DNA polymerase III, delta subunit [Propionibacterium freudenreichii subsp. freudenreichii]",1.5
"gi|659918970|emb|CDP47671.1|",7.61770248189178,7.44263949183311,7.56892740755929,7.90106619455881,8.12925189875605,7.95744140027103,"c459.a1.a1",0.00628265851732124,0.0144268454842192,"gi|659918970|emb|CDP47671.1| Dihydroorotase multifunctional complex type (dihydroorotase) [Propionibacterium freudenreichii subsp. freudenreichii]",2.87048448212512,5,3,5,5,5,5,"c459.a1.a1","OK",0.70533739061428,0.941065763523601,"gi|659918970|emb|CDP47671.1| Dihydroorotase multifunctional complex type (dihydroorotase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.15384615384615
"gi|659918976|emb|CDP47677.1|",6.80889922769375,7.00996020891016,6.90099455136738,7.2362391360525,7.19944812064117,7.26293154485192,"c568.a1.a1",0.00587583189817566,0.0138034566832826,"gi|659918976|emb|CDP47677.1| phosphoglycerate mutase [Propionibacterium freudenreichii subsp. freudenreichii]",2.08564947906929,2,2,2,3,4,4,"c568.a1.a1","OK",0.221819674475264,0.629200761530117,"gi|659918976|emb|CDP47677.1| phosphoglycerate mutase [Propionibacterium freudenreichii subsp. freudenreichii]",1.83333333333333
"gi|659918983|emb|CDP47684.1|",7.58328533022438,7.71738697219527,7.5264504931068,7.33553200311818,7.29695692482558,7.23562741437696,"c509.a1.a1",0.00736925615148707,0.0161788742552944,"gi|659918983|emb|CDP47684.1| Glutamate 5-kinase (Gamma-glutamyl kinase) (GK) [Propionibacterium freudenreichii subsp. freudenreichii]",0.472839236810809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918984|emb|CDP47685.1|",7.33385321124103,7.62224925962662,7.30668830305056,7.81982357397989,7.66934337736497,7.62700297645564,"c174.a1.a1",0.0713852454778593,0.107424398534643,"gi|659918984|emb|CDP47685.1| GTPase [Propionibacterium freudenreichii subsp. freudenreichii]",1.85237244180889,5,6,6,15,14,14,"c174.a1.a1","OK",0.000642447290142773,0.00782553197497133,"gi|659918984|emb|CDP47685.1| GTPase [Propionibacterium freudenreichii subsp. freudenreichii]",2.52941176470588
"gi|659918986|emb|CDP47687.1|",8.13808553345008,7.48272106276199,7.97067908604638,8.01875858581559,8.05519548109607,8.76368871340457,"c501.a1.a1",0.254065580938306,0.307057817118421,"gi|659918986|emb|CDP47687.1| 50S ribosomal protein L21 [Propionibacterium freudenreichii subsp. freudenreichii]",3.0552571747779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659918987|emb|CDP47688.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,4,3,"c527.a1.a1","OK",0.221819674475264,0.629200761530117,"gi|659918987|emb|CDP47688.1| Ribonuclease, Rne/Rng family [Propionibacterium freudenreichii subsp. freudenreichii]",1.83333333333333
"gi|659918992|emb|CDP47693.1|",6.69476450226107,6.54738115827463,7.30740544399005,7.19133700836464,7.3780046461173,7.29088928556089,"c479.a1.a1",0.141387533725538,0.186511214701774,"gi|659918992|emb|CDP47693.1| Fe-S oxidoreductases family 2 [Propionibacterium freudenreichii subsp. freudenreichii]",2.04879108162117,4,3,2,5,5,5,"c479.a1.a1","OK",0.218221378654344,0.629200761530117,"gi|659918992|emb|CDP47693.1| Fe-S oxidoreductases family 2 [Propionibacterium freudenreichii subsp. freudenreichii]",1.66666666666667
